match_id,date,season,matchday,status,home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_corners,away_corners,home_squad_value,away_squad_value,home_avg_age,away_avg_age,attendance
53137,2012-09-13,2012,24,FINISHED,Grêmio FBPA,Náutico,2,0,,,,,15600000.0,3150000.0,27.0,26.0,17932.0
53151,2012-09-13,2012,24,FINISHED,Botafogo FR,SC Internacional,1,1,,,,,14050000.0,34350000.0,24.4,26.3,11175.0
53217,2012-09-15,2012,25,FINISHED,Fluminense FC,Atlético Goianiense,1,2,,,,,26500000.0,3400000.0,26.7,26.5,8269.0
53397,2012-09-15,2012,25,FINISHED,São Paulo FC,Portuguesa,3,1,,,,,72500000.0,4400000.0,26.6,29.2,18957.0
53303,2012-09-16,2012,25,FINISHED,SC Internacional,Sport Club do Recife,2,2,,,,,35350000.0,3850000.0,26.8,27.1,5448.0
53347,2012-09-16,2012,25,FINISHED,Cruzeiro EC,CR Vasco da Gama,1,1,,,,,15800000.0,18250000.0,29.3,28.9,9753.0
53264,2012-09-16,2012,25,FINISHED,Ponte Preta,Botafogo FR,0,0,,,,,3900000.0,11450000.0,26.6,25.0,5922.0
53168,2012-09-16,2012,25,FINISHED,EC Bahia,Figueirense FC,2,1,,,,,3800000.0,5050000.0,26.0,27.8,22041.0
53200,2012-09-16,2012,25,FINISHED,SE Palmeiras,SC Corinthians Paulista,0,2,,,,,16200000.0,24300000.0,27.8,26.8,24692.0
53177,2012-09-16,2012,25,FINISHED,CR Flamengo,Grêmio FBPA,1,1,,,,,18750000.0,13350000.0,27.7,28.3,15625.0
53408,2012-09-16,2012,25,FINISHED,Coritiba FBC,Santos FC,1,2,,,,,4500000.0,56850000.0,27.3,24.6,20274.0
53189,2012-09-16,2012,25,FINISHED,Náutico,CA Mineiro,1,0,,,,,2850000.0,23250000.0,26.0,28.2,15013.0
53484,2012-09-22,2012,26,FINISHED,Fluminense FC,Náutico,2,1,,,,,27250000.0,3200000.0,27.7,25.9,8038.0
53326,2012-09-22,2012,26,FINISHED,Figueirense FC,SE Palmeiras,1,3,,,,,4550000.0,16900000.0,26.3,27.8,10724.0
53209,2012-09-22,2012,26,FINISHED,Santos FC,Portuguesa,1,3,,,,,18450000.0,4050000.0,24.2,29.8,15774.0
53265,2012-09-23,2012,26,FINISHED,Ponte Preta,CR Vasco da Gama,0,0,,,,,4000000.0,17500000.0,26.2,29.8,7161.0
53240,2012-09-23,2012,26,FINISHED,São Paulo FC,Cruzeiro EC,1,0,,,,,63500000.0,20000000.0,25.9,27.5,40457.0
53283,2012-09-23,2012,26,FINISHED,CA Mineiro,Grêmio FBPA,0,0,,,,,20600000.0,15100000.0,28.5,27.7,19668.0
53337,2012-09-23,2012,26,FINISHED,Botafogo FR,SC Corinthians Paulista,2,2,,,,,13050000.0,26900000.0,25.6,26.9,16990.0
53501,2012-09-23,2012,26,FINISHED,SC Internacional,EC Bahia,3,1,,,,,38600000.0,4650000.0,28.2,25.9,9052.0
53432,2012-09-23,2012,26,FINISHED,Atlético Goianiense,CR Flamengo,1,2,,,,,3400000.0,18600000.0,26.9,26.0,23887.0
53294,2012-09-23,2012,26,FINISHED,Sport Club do Recife,Coritiba FBC,1,0,,,,,3500000.0,4500000.0,26.7,27.2,15258.0
53359,2012-09-26,2012,14,FINISHED,CR Flamengo,CA Mineiro,2,1,,,,,16000000.0,24850000.0,28.2,28.6,39060.0
53232,2012-09-29,2012,27,FINISHED,Portuguesa,CA Mineiro,1,1,,,,,4400000.0,23600000.0,28.8,27.5,5971.0
53476,2012-09-29,2012,27,FINISHED,Náutico,Atlético Goianiense,2,0,,,,,4050000.0,3400000.0,26.3,26.6,13149.0
53158,2012-09-29,2012,27,FINISHED,Cruzeiro EC,SC Internacional,0,0,,,,,16200000.0,37100000.0,28.4,27.5,7395.0
53458,2012-09-29,2012,27,FINISHED,CR Vasco da Gama,Figueirense FC,3,1,,,,,15750000.0,4200000.0,29.2,25.7,8213.0
53479,2012-09-29,2012,27,FINISHED,SE Palmeiras,Ponte Preta,3,0,,,,,16800000.0,4150000.0,27.5,26.4,29739.0
53258,2012-09-30,2012,27,FINISHED,Coritiba FBC,São Paulo FC,1,1,,,,,4650000.0,60050000.0,26.9,26.4,15061.0
53356,2012-09-30,2012,27,FINISHED,EC Bahia,Botafogo FR,2,0,,,,,4250000.0,13800000.0,27.0,25.3,22708.0
53250,2012-09-30,2012,27,FINISHED,SC Corinthians Paulista,Sport Club do Recife,3,0,,,,,24900000.0,4150000.0,27.9,27.5,25277.0
53178,2012-09-30,2012,27,FINISHED,CR Flamengo,Fluminense FC,0,1,,,,,18200000.0,30600000.0,28.3,27.5,30844.0
53334,2012-09-30,2012,27,FINISHED,Grêmio FBPA,Santos FC,1,1,,,,,15100000.0,62000000.0,27.7,24.5,38212.0
53390,2012-10-04,2012,28,FINISHED,Portuguesa,Sport Club do Recife,5,1,,,,,4450000.0,3900000.0,28.8,27.9,2054.0
53409,2012-10-04,2012,28,FINISHED,Coritiba FBC,Ponte Preta,1,0,,,,,3900000.0,3700000.0,26.9,26.5,10141.0
53179,2012-10-04,2012,28,FINISHED,CR Flamengo,EC Bahia,0,0,,,,,9750000.0,4250000.0,29.1,27.0,30209.0
53271,2012-10-06,2012,28,FINISHED,Atlético Goianiense,CR Vasco da Gama,0,1,,,,,3650000.0,19150000.0,27.9,29.2,13212.0
53488,2012-10-06,2012,28,FINISHED,São Paulo FC,SE Palmeiras,3,0,,,,,67500000.0,16100000.0,26.4,28.2,34941.0
53138,2012-10-06,2012,28,FINISHED,Grêmio FBPA,Cruzeiro EC,2,1,,,,,12700000.0,16200000.0,27.5,28.5,27843.0
53379,2012-10-06,2012,28,FINISHED,Santos FC,SC Internacional,1,1,,,,,26250000.0,14900000.0,25.4,27.8,9965.0
53218,2012-10-06,2012,28,FINISHED,Fluminense FC,Botafogo FR,1,0,,,,,30600000.0,13050000.0,27.5,25.6,21685.0
53510,2012-10-06,2012,28,FINISHED,CA Mineiro,Figueirense FC,6,0,,,,,23050000.0,3800000.0,26.4,25.9,16952.0
53366,2012-10-06,2012,28,FINISHED,Náutico,SC Corinthians Paulista,2,1,,,,,3750000.0,26900000.0,26.6,28.4,19005.0
53152,2012-10-10,2012,29,FINISHED,Botafogo FR,Santos FC,0,2,,,,,10450000.0,22750000.0,25.1,25.3,4634.0
53266,2012-10-10,2012,29,FINISHED,Ponte Preta,Náutico,2,1,,,,,3750000.0,3200000.0,26.3,26.9,6956.0
53169,2012-10-10,2012,29,FINISHED,EC Bahia,Fluminense FC,0,2,,,,,4250000.0,26600000.0,27.0,27.5,21993.0
53348,2012-10-10,2012,29,FINISHED,Cruzeiro EC,Portuguesa,2,0,,,,,16200000.0,4200000.0,27.8,29.3,2344.0
53313,2012-10-10,2012,29,FINISHED,CR Vasco da Gama,São Paulo FC,0,2,,,,,12150000.0,39000000.0,29.1,26.6,11182.0
53304,2012-10-10,2012,29,FINISHED,SC Internacional,CA Mineiro,3,0,,,,,13450000.0,15150000.0,26.4,25.9,3372.0
53505,2012-10-10,2012,29,FINISHED,Figueirense FC,Atlético Goianiense,3,1,,,,,5300000.0,2900000.0,26.5,27.9,2600.0
53251,2012-10-10,2012,29,FINISHED,SC Corinthians Paulista,CR Flamengo,3,2,,,,,16650000.0,19200000.0,27.2,28.1,25395.0
53295,2012-10-11,2012,29,FINISHED,Sport Club do Recife,Grêmio FBPA,1,3,,,,,4400000.0,11200000.0,27.8,26.0,11210.0
53201,2012-10-11,2012,29,FINISHED,SE Palmeiras,Coritiba FBC,0,1,,,,,12050000.0,3700000.0,27.6,26.9,10655.0
53272,2012-10-13,2012,30,FINISHED,Atlético Goianiense,SC Internacional,3,1,,,,,3750000.0,14700000.0,26.4,26.3,1476.0
53362,2012-10-13,2012,30,FINISHED,CR Flamengo,Cruzeiro EC,1,1,,,,,20100000.0,17550000.0,27.6,28.1,20833.0
53391,2012-10-13,2012,30,FINISHED,Portuguesa,SC Corinthians Paulista,1,1,,,,,3850000.0,16650000.0,29.7,27.2,7397.0
53367,2012-10-14,2012,30,FINISHED,Náutico,SE Palmeiras,1,0,,,,,3400000.0,11500000.0,27.6,25.4,15096.0
53410,2012-10-14,2012,30,FINISHED,Coritiba FBC,EC Bahia,2,1,,,,,3950000.0,3650000.0,26.8,26.9,11148.0
53284,2012-10-14,2012,30,FINISHED,CA Mineiro,Sport Club do Recife,2,1,,,,,15850000.0,3850000.0,28.0,28.5,14265.0
53380,2012-10-14,2012,30,FINISHED,Santos FC,CR Vasco da Gama,2,0,,,,,24400000.0,12250000.0,27.1,28.5,6555.0
53139,2012-10-14,2012,30,FINISHED,Grêmio FBPA,Botafogo FR,1,1,,,,,10200000.0,9700000.0,26.6,26.1,27529.0
53219,2012-10-14,2012,30,FINISHED,Fluminense FC,Ponte Preta,2,1,,,,,28350000.0,3850000.0,26.8,26.0,19064.0
53489,2012-10-14,2012,30,FINISHED,São Paulo FC,Figueirense FC,2,0,,,,,35000000.0,4950000.0,26.8,25.5,27641.0
53495,2012-10-17,2012,31,FINISHED,Coritiba FBC,Náutico,2,1,,,,,4050000.0,3750000.0,26.8,26.5,12174.0
53220,2012-10-17,2012,31,FINISHED,Fluminense FC,Grêmio FBPA,2,2,,,,,26100000.0,12100000.0,28.1,27.6,35217.0
53482,2012-10-17,2012,31,FINISHED,Santos FC,CA Mineiro,2,2,,,,,63650000.0,19150000.0,26.4,28.4,10553.0
53170,2012-10-17,2012,31,FINISHED,EC Bahia,SE Palmeiras,0,1,,,,,4500000.0,11750000.0,27.3,27.0,18459.0
53349,2012-10-17,2012,31,FINISHED,Cruzeiro EC,SC Corinthians Paulista,2,0,,,,,17300000.0,11450000.0,27.7,25.0,7223.0
53233,2012-10-17,2012,31,FINISHED,Portuguesa,CR Flamengo,0,0,,,,,4250000.0,17450000.0,28.1,27.0,5892.0
53450,2012-10-17,2012,31,FINISHED,SC Internacional,Figueirense FC,2,3,,,,,36350000.0,5350000.0,26.8,25.7,4649.0
53497,2012-10-18,2012,31,FINISHED,Sport Club do Recife,Ponte Preta,3,1,,,,,3700000.0,3750000.0,26.8,26.7,10280.0
53338,2012-10-18,2012,31,FINISHED,Botafogo FR,CR Vasco da Gama,3,2,,,,,12950000.0,17500000.0,25.6,28.5,7525.0
53490,2012-10-18,2012,31,FINISHED,São Paulo FC,Atlético Goianiense,2,0,,,,,72500000.0,3100000.0,26.5,25.6,27098.0
53140,2012-10-20,2012,32,FINISHED,Grêmio FBPA,Coritiba FBC,0,0,,,,,12650000.0,3350000.0,28.2,25.7,20676.0
53403,2012-10-20,2012,32,FINISHED,SC Corinthians Paulista,EC Bahia,1,1,,,,,17950000.0,4150000.0,25.4,27.6,20250.0
53202,2012-10-20,2012,32,FINISHED,SE Palmeiras,Cruzeiro EC,2,0,,,,,13650000.0,10150000.0,27.9,28.5,9873.0
53421,2012-10-21,2012,32,FINISHED,Ponte Preta,Santos FC,1,0,,,,,3700000.0,64500000.0,25.7,25.5,13468.0
53285,2012-10-21,2012,32,FINISHED,CA Mineiro,Fluminense FC,3,2,,,,,22600000.0,28600000.0,28.1,27.8,20096.0
53180,2012-10-21,2012,32,FINISHED,CR Flamengo,São Paulo FC,1,0,,,,,16950000.0,72500000.0,27.9,26.5,21631.0
53273,2012-10-21,2012,32,FINISHED,Atlético Goianiense,Sport Club do Recife,0,1,,,,,2600000.0,3750000.0,23.9,27.7,449.0
53190,2012-10-21,2012,32,FINISHED,Náutico,Portuguesa,0,0,,,,,3650000.0,4300000.0,27.0,29.0,13199.0
53459,2012-10-24,2012,32,FINISHED,CR Vasco da Gama,SC Internacional,1,2,,,,,17500000.0,16300000.0,28.6,29.2,10744.0
53327,2012-10-24,2012,32,FINISHED,Figueirense FC,Botafogo FR,0,2,,,,,5200000.0,10650000.0,27.2,24.5,8117.0
53386,2012-10-25,2012,33,FINISHED,Fluminense FC,Coritiba FBC,2,1,,,,,30600000.0,4200000.0,27.5,26.8,33975.0
53422,2012-10-25,2012,33,FINISHED,Ponte Preta,Cruzeiro EC,1,0,,,,,3400000.0,9900000.0,26.2,28.3,6480.0
53210,2012-10-25,2012,33,FINISHED,Santos FC,Náutico,0,0,,,,,62250000.0,3700000.0,24.3,25.4,6256.0
53451,2012-10-27,2012,33,FINISHED,SC Internacional,SE Palmeiras,2,1,,,,,14500000.0,15850000.0,29.3,27.0,9390.0
53445,2012-10-27,2012,33,FINISHED,Sport Club do Recife,São Paulo FC,2,4,,,,,4050000.0,65750000.0,27.3,26.0,29590.0
53357,2012-10-27,2012,33,FINISHED,EC Bahia,Grêmio FBPA,1,1,,,,,4700000.0,15950000.0,26.9,26.0,32157.0
53328,2012-10-27,2012,33,FINISHED,Figueirense FC,Portuguesa,0,0,,,,,4800000.0,4400000.0,26.5,29.3,2883.0
53468,2012-10-27,2012,33,FINISHED,Botafogo FR,Atlético Goianiense,4,0,,,,,11800000.0,3550000.0,26.4,26.7,11352.0
53252,2012-10-27,2012,33,FINISHED,SC Corinthians Paulista,CR Vasco da Gama,1,0,,,,,28150000.0,11350000.0,28.0,27.7,24376.0
53286,2012-10-31,2012,33,FINISHED,CA Mineiro,CR Flamengo,1,1,,,,,23100000.0,18450000.0,28.0,29.0,19945.0
53181,2012-11-03,2012,34,FINISHED,CR Flamengo,Figueirense FC,1,0,,,,,15150000.0,4600000.0,29.3,28.0,6776.0
53159,2012-11-03,2012,34,FINISHED,Cruzeiro EC,Santos FC,0,4,,,,,15550000.0,65500000.0,28.5,25.1,16331.0
53141,2012-11-03,2012,34,FINISHED,Grêmio FBPA,Ponte Preta,1,0,,,,,12950000.0,3500000.0,25.5,26.2,21833.0
53411,2012-11-04,2012,34,FINISHED,Coritiba FBC,CA Mineiro,1,0,,,,,4200000.0,21650000.0,26.8,27.5,16195.0
53274,2012-11-04,2012,34,FINISHED,Atlético Goianiense,SC Corinthians Paulista,0,2,,,,,3350000.0,25150000.0,27.5,28.2,8931.0
53234,2012-11-04,2012,34,FINISHED,Portuguesa,EC Bahia,0,1,,,,,4400000.0,4700000.0,29.3,26.8,4340.0
53241,2012-11-04,2012,34,FINISHED,São Paulo FC,Fluminense FC,1,1,,,,,73000000.0,32250000.0,26.3,27.5,54118.0
53372,2012-11-04,2012,34,FINISHED,SE Palmeiras,Botafogo FR,2,2,,,,,18400000.0,12050000.0,26.2,25.5,13228.0
53477,2012-11-04,2012,34,FINISHED,Náutico,SC Internacional,3,0,,,,,3650000.0,33600000.0,25.0,27.8,15439.0
53314,2012-11-04,2012,34,FINISHED,CR Vasco da Gama,Sport Club do Recife,0,3,,,,,11250000.0,4000000.0,28.8,27.4,6569.0
53508,2012-11-10,2012,35,FINISHED,SC Corinthians Paulista,Coritiba FBC,5,1,,,,,27650000.0,4000000.0,28.8,26.5,22006.0
53275,2012-11-10,2012,35,FINISHED,Atlético Goianiense,Santos FC,2,1,,,,,3750000.0,65500000.0,26.2,24.8,7276.0
53339,2012-11-10,2012,35,FINISHED,Botafogo FR,Portuguesa,3,0,,,,,12300000.0,4650000.0,25.4,29.2,5794.0
53315,2012-11-11,2012,35,FINISHED,CR Vasco da Gama,CA Mineiro,1,1,,,,,9900000.0,20150000.0,30.8,28.3,7036.0
53142,2012-11-11,2012,35,FINISHED,Grêmio FBPA,São Paulo FC,2,1,,,,,12950000.0,74500000.0,26.2,26.2,40217.0
53160,2012-11-11,2012,35,FINISHED,Cruzeiro EC,EC Bahia,3,1,,,,,11050000.0,4750000.0,28.1,27.3,7772.0
53203,2012-11-11,2012,35,FINISHED,SE Palmeiras,Fluminense FC,2,3,,,,,15150000.0,32250000.0,27.0,27.5,8461.0
53423,2012-11-11,2012,35,FINISHED,Ponte Preta,SC Internacional,1,0,,,,,3950000.0,36300000.0,25.9,28.5,8485.0
53329,2012-11-11,2012,35,FINISHED,Figueirense FC,Sport Club do Recife,1,1,,,,,3950000.0,4000000.0,24.6,27.4,2869.0
53191,2012-11-11,2012,35,FINISHED,Náutico,CR Flamengo,0,1,,,,,3550000.0,15950000.0,25.4,27.5,19252.0
53381,2012-11-17,2012,36,FINISHED,Santos FC,Figueirense FC,2,0,,,,,65750000.0,1700000.0,25.0,23.0,10013.0
53412,2012-11-17,2012,36,FINISHED,Coritiba FBC,CR Vasco da Gama,1,2,,,,,3850000.0,9600000.0,26.7,25.4,8818.0
53242,2012-11-18,2012,36,FINISHED,São Paulo FC,Náutico,2,1,,,,,72500000.0,3400000.0,26.5,25.2,62207.0
53296,2012-11-18,2012,36,FINISHED,Sport Club do Recife,Botafogo FR,2,0,,,,,3650000.0,11800000.0,27.9,26.4,22951.0
53171,2012-11-18,2012,36,FINISHED,EC Bahia,Ponte Preta,1,0,,,,,4350000.0,3700000.0,27.1,25.8,24004.0
53182,2012-11-18,2012,36,FINISHED,CR Flamengo,SE Palmeiras,1,1,,,,,16950000.0,12450000.0,28.0,26.8,10623.0
53305,2012-11-18,2012,36,FINISHED,SC Internacional,SC Corinthians Paulista,0,2,,,,,37350000.0,27400000.0,28.4,29.1,6950.0
53438,2012-11-18,2012,36,FINISHED,CA Mineiro,Atlético Goianiense,2,2,,,,,22600000.0,3250000.0,28.2,27.3,15342.0
53221,2012-11-18,2012,36,FINISHED,Fluminense FC,Cruzeiro EC,0,2,,,,,27750000.0,12600000.0,28.6,27.7,35167.0
53235,2012-11-18,2012,36,FINISHED,Portuguesa,Grêmio FBPA,2,2,,,,,4500000.0,14200000.0,28.3,26.8,3993.0
53253,2012-11-24,2012,37,FINISHED,SC Corinthians Paulista,Santos FC,1,1,,,,,12950000.0,26500000.0,28.4,24.7,34171.0
53460,2012-11-24,2012,37,FINISHED,CR Vasco da Gama,CR Flamengo,1,1,,,,,9200000.0,18700000.0,26.3,27.8,9416.0
53172,2012-11-25,2012,37,FINISHED,EC Bahia,Náutico,1,1,,,,,4900000.0,2900000.0,27.7,27.3,32157.0
53350,2012-11-25,2012,37,FINISHED,Cruzeiro EC,Coritiba FBC,2,1,,,,,17000000.0,4200000.0,28.8,26.9,11448.0
53267,2012-11-25,2012,37,FINISHED,Ponte Preta,São Paulo FC,0,0,,,,,3950000.0,33950000.0,25.9,24.7,9471.0
53373,2012-11-25,2012,37,FINISHED,SE Palmeiras,Atlético Goianiense,1,2,,,,,4900000.0,3400000.0,23.8,25.6,4244.0
53469,2012-11-25,2012,37,FINISHED,Botafogo FR,CA Mineiro,2,3,,,,,14900000.0,21100000.0,26.3,27.7,4629.0
53330,2012-11-25,2012,37,FINISHED,Figueirense FC,Grêmio FBPA,2,4,,,,,1650000.0,13000000.0,23.1,26.3,7756.0
53306,2012-11-25,2012,37,FINISHED,SC Internacional,Portuguesa,0,2,,,,,36350000.0,4600000.0,27.7,29.0,5216.0
53446,2012-11-25,2012,37,FINISHED,Sport Club do Recife,Fluminense FC,1,1,,,,,3400000.0,27750000.0,27.0,27.2,32408.0
53506,2012-12-01,2012,38,FINISHED,Santos FC,SE Palmeiras,3,1,,,,,59050000.0,10950000.0,24.0,26.0,11641.0
53363,2012-12-01,2012,38,FINISHED,CR Flamengo,Botafogo FR,2,2,,,,,14500000.0,7000000.0,24.7,24.1,9380.0
53276,2012-12-02,2012,38,FINISHED,Atlético Goianiense,EC Bahia,0,1,,,,,3150000.0,4300000.0,26.3,27.0,2358.0
53236,2012-12-02,2012,38,FINISHED,Portuguesa,Ponte Preta,0,0,,,,,4600000.0,3600000.0,29.0,26.6,5739.0
53192,2012-12-02,2012,38,FINISHED,Náutico,Sport Club do Recife,1,0,,,,,3650000.0,3650000.0,25.5,27.9,20100.0
53413,2012-12-02,2012,38,FINISHED,Coritiba FBC,Figueirense FC,3,0,,,,,,,,,3770.0
53507,2012-12-02,2012,38,FINISHED,São Paulo FC,SC Corinthians Paulista,3,1,,,,,33300000.0,25150000.0,23.4,29.4,22436.0
53143,2012-12-02,2012,38,FINISHED,Grêmio FBPA,SC Internacional,0,0,,,,,13200000.0,35600000.0,27.0,27.7,43104.0
53222,2012-12-02,2012,38,FINISHED,Fluminense FC,CR Vasco da Gama,1,2,,,,,8100000.0,6350000.0,24.4,23.6,8779.0
53439,2012-12-02,2012,38,FINISHED,CA Mineiro,Cruzeiro EC,3,2,,,,,23100000.0,15300000.0,28.1,28.9,21232.0
52805,2013-05-25,2013,1,FINISHED,EC Vitória,SC Internacional,2,2,,,,,4800000.0,12750000.0,26.2,28.7,8955.0
52555,2013-05-25,2013,1,FINISHED,CR Vasco da Gama,Portuguesa,1,0,,,,,6850000.0,4000000.0,26.3,29.4,11099.0
52472,2013-05-26,2013,1,FINISHED,Santos FC,CR Flamengo,0,0,,,,,,,,,63501.0
52690,2013-05-26,2013,1,FINISHED,Criciúma EC,EC Bahia,3,1,,,,,4000000.0,4200000.0,25.7,24.4,10355.0
52694,2013-05-26,2013,1,FINISHED,Fluminense FC,CA Paranaense,2,1,,,,,13650000.0,6150000.0,27.4,23.7,3355.0
52493,2013-05-26,2013,1,FINISHED,SC Corinthians Paulista,Botafogo FR,1,1,,,,,35750000.0,14800000.0,27.9,28.9,29295.0
52547,2013-05-26,2013,1,FINISHED,Ponte Preta,São Paulo FC,0,2,,,,,4450000.0,21300000.0,27.1,26.5,6267.0
52602,2013-05-26,2013,1,FINISHED,Coritiba FBC,CA Mineiro,2,1,,,,,6750000.0,27800000.0,27.0,29.0,14189.0
52786,2013-05-26,2013,1,FINISHED,Grêmio FBPA,Náutico,2,0,,,,,25900000.0,3900000.0,27.4,26.8,9560.0
52847,2013-05-26,2013,1,FINISHED,Cruzeiro EC,Goiás EC,5,0,,,,,19350000.0,5400000.0,29.2,28.0,12018.0
52824,2013-05-29,2013,2,FINISHED,CA Paranaense,Cruzeiro EC,2,2,,,,,5900000.0,19350000.0,24.3,29.2,3366.0
52473,2013-05-30,2013,2,FINISHED,CR Flamengo,Ponte Preta,0,2,,,,,,,,,8932.0
52513,2013-05-30,2013,2,FINISHED,Náutico,EC Vitória,0,3,,,,,4200000.0,4700000.0,26.4,26.5,11230.0
52742,2013-05-30,2013,2,FINISHED,Goiás EC,SC Corinthians Paulista,1,1,,,,,5350000.0,37000000.0,28.6,27.1,31074.0
52617,2013-05-30,2013,2,FINISHED,EC Bahia,Coritiba FBC,0,0,,,,,4250000.0,6750000.0,25.5,27.0,4874.0
52833,2013-05-30,2013,2,FINISHED,Botafogo FR,Santos FC,2,1,,,,,12900000.0,25800000.0,27.7,24.5,2344.0
52527,2013-05-30,2013,2,FINISHED,São Paulo FC,CR Vasco da Gama,5,1,,,,,17200000.0,8800000.0,26.9,27.1,8079.0
52798,2013-05-31,2013,2,FINISHED,SC Internacional,Criciúma EC,2,0,,,,,15300000.0,4000000.0,28.3,26.0,8397.0
52609,2013-06-01,2013,3,FINISHED,Santos FC,Grêmio FBPA,1,1,,,,,24500000.0,21900000.0,27.0,27.9,6329.0
52780,2013-06-01,2013,3,FINISHED,Botafogo FR,Cruzeiro EC,2,1,,,,,10350000.0,19850000.0,27.7,28.5,4469.0
52706,2013-06-01,2013,3,FINISHED,EC Vitória,CR Vasco da Gama,2,0,,,,,4800000.0,6950000.0,27.0,27.1,11535.0
52661,2013-06-01,2013,3,FINISHED,CA Paranaense,CR Flamengo,2,2,,,,,,,,,8986.0
52586,2013-06-01,2013,3,FINISHED,Goiás EC,Coritiba FBC,1,1,,,,,5200000.0,6750000.0,27.9,27.0,5817.0
52494,2013-06-02,2013,3,FINISHED,SC Corinthians Paulista,Ponte Preta,1,0,,,,,40500000.0,4250000.0,26.9,26.7,24449.0
52507,2013-06-02,2013,3,FINISHED,SC Internacional,EC Bahia,1,2,,,,,13200000.0,4250000.0,28.3,25.5,4600.0
52487,2013-06-02,2013,3,FINISHED,CA Mineiro,São Paulo FC,0,0,,,,,19300000.0,18000000.0,29.9,26.3,10830.0
52802,2013-06-02,2013,3,FINISHED,Fluminense FC,Criciúma EC,3,0,,,,,19650000.0,4350000.0,27.3,25.4,2227.0
52685,2013-06-02,2013,3,FINISHED,Náutico,Portuguesa,2,2,,,,,4050000.0,4150000.0,24.6,28.9,15013.0
52647,2013-06-06,2013,4,FINISHED,Grêmio FBPA,EC Vitória,1,0,,,,,16400000.0,4400000.0,27.3,26.8,15655.0
52556,2013-06-06,2013,4,FINISHED,CR Vasco da Gama,CA Mineiro,2,0,,,,,9100000.0,15550000.0,27.2,29.6,2744.0
52528,2013-06-06,2013,4,FINISHED,São Paulo FC,Goiás EC,0,1,,,,,30150000.0,5600000.0,27.9,28.1,8892.0
52691,2013-06-06,2013,4,FINISHED,Criciúma EC,Santos FC,3,1,,,,,4650000.0,24500000.0,26.1,26.2,11392.0
52712,2013-06-06,2013,4,FINISHED,Ponte Preta,CA Paranaense,3,4,,,,,4350000.0,5150000.0,26.6,25.8,3422.0
52546,2013-06-06,2013,4,FINISHED,Portuguesa,SC Internacional,1,1,,,,,5000000.0,14700000.0,29.4,26.9,2235.0
52596,2013-06-06,2013,4,FINISHED,Cruzeiro EC,SC Corinthians Paulista,1,0,,,,,19850000.0,34000000.0,28.5,29.0,15082.0
52775,2013-06-06,2013,4,FINISHED,EC Bahia,Botafogo FR,2,1,,,,,4250000.0,10600000.0,25.5,28.0,13759.0
52474,2013-06-06,2013,4,FINISHED,CR Flamengo,Náutico,0,1,,,,,,,,,5241.0
52763,2013-06-07,2013,4,FINISHED,Coritiba FBC,Fluminense FC,2,1,,,,,7000000.0,19650000.0,27.6,27.3,15554.0
52495,2013-06-08,2013,5,FINISHED,SC Corinthians Paulista,Portuguesa,0,0,,,,,31100000.0,4150000.0,28.4,27.5,30785.0
52755,2013-06-08,2013,5,FINISHED,Cruzeiro EC,SC Internacional,2,2,,,,,19700000.0,13400000.0,27.4,28.1,15513.0
52717,2013-06-08,2013,5,FINISHED,CR Vasco da Gama,EC Bahia,1,1,,,,,7750000.0,3900000.0,26.5,26.0,3986.0
52516,2013-06-08,2013,5,FINISHED,Criciúma EC,CR Flamengo,0,3,,,,,4650000.0,15750000.0,26.0,26.2,17785.0
52806,2013-06-09,2013,5,FINISHED,EC Vitória,CA Paranaense,3,2,,,,,4550000.0,5150000.0,25.9,25.8,2954.0
52534,2013-06-09,2013,5,FINISHED,Ponte Preta,Botafogo FR,0,2,,,,,4050000.0,10100000.0,26.3,28.4,3473.0
52764,2013-06-09,2013,5,FINISHED,Coritiba FBC,Náutico,1,0,,,,,7000000.0,3950000.0,27.6,25.4,16815.0
52523,2013-06-09,2013,5,FINISHED,Fluminense FC,Goiás EC,2,1,,,,,19900000.0,4500000.0,27.2,28.7,2570.0
52486,2013-06-09,2013,2,FINISHED,CA Mineiro,Grêmio FBPA,2,0,,,,,17550000.0,16900000.0,30.5,28.5,5753.0
52710,2013-06-13,2013,2,FINISHED,Portuguesa,Fluminense FC,2,1,,,,,4950000.0,20650000.0,28.3,27.2,1182.0
52769,2013-06-13,2013,5,FINISHED,Santos FC,CA Mineiro,1,0,,,,,17450000.0,14450000.0,24.8,29.7,4178.0
52648,2013-06-13,2013,5,FINISHED,Grêmio FBPA,São Paulo FC,1,1,,,,,18400000.0,29150000.0,28.0,27.7,15926.0
52535,2013-07-06,2013,6,FINISHED,Náutico,Ponte Preta,1,3,,,,,4000000.0,4000000.0,26.0,28.1,20413.0
52708,2013-07-06,2013,6,FINISHED,CR Flamengo,Coritiba FBC,2,2,,,,,18950000.0,7250000.0,27.9,27.3,55110.0
52601,2013-07-06,2013,6,FINISHED,CA Paranaense,Grêmio FBPA,1,1,,,,,4550000.0,20150000.0,25.3,26.4,7531.0
52587,2013-07-07,2013,6,FINISHED,Goiás EC,EC Vitória,1,0,,,,,4800000.0,4900000.0,25.2,27.6,4420.0
52557,2013-07-07,2013,6,FINISHED,São Paulo FC,Santos FC,0,2,,,,,40650000.0,19700000.0,28.6,26.5,11819.0
